PERIODO,CLAVE_INDUSTRIA,INDUSTRIA,VALOR_CONSTANTE,VALOR_CORRIENTE
2021-10-01,VAB,Valor agregado bruto,5670988.8735,6596194.79925
2022-01-01,VAB,Valor agregado bruto,5538162.45075,6599149.6095
2022-04-01,VAB,Valor agregado bruto,5730971.23,7009872.22575
2022-07-01,VAB,Valor agregado bruto,5738235.95475,7105487.7695
2022-10-01,VAB,Valor agregado bruto,5932275.37375,7391565.65075
2023-01-01,VAB,Valor agregado bruto,5737612.2685,7222181.73525
2023-04-01,VAB,Valor agregado bruto,5915829.0835,7472189.12575
2023-07-01,VAB,Valor agregado bruto,5927987.72725,7519624.85625
2023-10-01,VAB,Valor agregado bruto,6056814.1485,7738321.8015
2024-01-01,VAB,Valor agregado bruto,5834534.386,7486362.956
2024-04-01,VAB,Valor agregado bruto,6037735.71575,7842463.22725
2024-07-01,VAB,Valor agregado bruto,6012072.8435,7908367.56575
2024-10-01,VAB,Valor agregado bruto,6071065.5385,8094038.47575
2025-01-01,VAB,Valor agregado bruto,5866317.377,7957202.0445
2025-04-01,VAB,Valor agregado bruto,6032741.81175,8245643.957
2025-07-01,VAB,Valor agregado bruto,6005185.20425,8195030.25575
1993-01-01,1,Actividades primarias,117282.903,18660.11125
1993-04-01,1,Actividades primarias,122986.297,19513.4495
1993-07-01,1,Actividades primarias,123124.9585,19590.003
1993-10-01,1,Actividades primarias,132452.19475,21425.149
1994-01-01,1,Actividades primarias,115103.97225,18932.42875
1994-04-01,1,Actividades primarias,131268.001,21696.507
1994-07-01,1,Actividades primarias,114135.66775,18681.421
1994-10-01,1,Actividades primarias,134475.50475,22229.30675
1995-01-01,1,Actividades primarias,113431.7635,20042.08875
1995-04-01,1,Actividades primarias,123258.448,23586.43675
1995-07-01,1,Actividades primarias,125251.10375,25617.495
1995-10-01,1,Actividades primarias,139081.544,31556.14
1996-01-01,1,Actividades primarias,124936.473,32274.50175
1996-04-01,1,Actividades primarias,128607.57425,36739.6425
1996-07-01,1,Actividades primarias,123604.6235,37037.1085
1996-10-01,1,Actividades primarias,142934.4945,44361.5275
1997-01-01,1,Actividades primarias,125434.268,40858.8415
1997-04-01,1,Actividades primarias,132508.116,44129.67475
1997-07-01,1,Actividades primarias,118916.7975,40992.88675
1997-10-01,1,Actividades primarias,142956.5955,48887.96925
1998-01-01,1,Actividades primarias,131436.148,46518.90975
1998-04-01,1,Actividades primarias,133739.11175,48351.90675
1998-07-01,1,Actividades primarias,130322.77525,49176.64725
1998-10-01,1,Actividades primarias,140985.55925,54968.5545
1999-01-01,1,Actividades primarias,144249.9955,57555.382
1999-04-01,1,Actividades primarias,131672.88025,50372.79375
1999-07-01,1,Actividades primarias,126063.6385,48327.8065
1999-10-01,1,Actividades primarias,141106.44975,54376.06175
2000-01-01,1,Actividades primarias,138809.9215,53892.27675
2000-04-01,1,Actividades primarias,140298.49375,55749.9775
2000-07-01,1,Actividades primarias,120303.2655,49957.51375
2000-10-01,1,Actividades primarias,149823.307,62073.35375
2001-01-01,1,Actividades primarias,134356.877,54765.5245
2001-04-01,1,Actividades primarias,149848.96425,61443.6845
2001-07-01,1,Actividades primarias,132719.8085,56020.385
2001-10-01,1,Actividades primarias,160899.65425,67653.596
2002-01-01,1,Actividades primarias,137332.28925,56790.586
2002-04-01,1,Actividades primarias,147294.77425,61534.3685
2002-07-01,1,Actividades primarias,131343.40675,56960.8305
2002-10-01,1,Actividades primarias,155322.89175,68185.80275
2003-01-01,1,Actividades primarias,142159.315,62609.222
2003-04-01,1,Actividades primarias,152894.32925,67638.80075
2003-07-01,1,Actividades primarias,136283.4075,61170.269
2003-10-01,1,Actividades primarias,161141.40275,73494.29125
2004-01-01,1,Actividades primarias,152906.0795,73398.7305
2004-04-01,1,Actividades primarias,154388.4035,72662.01925
2004-07-01,1,Actividades primarias,131844.45425,65127.71675
2004-10-01,1,Actividades primarias,168177.62,83460.32925
2005-01-01,1,Actividades primarias,142770.94525,70404.76425
2005-04-01,1,Actividades primarias,146473.33275,74236.34475
2005-07-01,1,Actividades primarias,137233.13525,70620.18375
2005-10-01,1,Actividades primarias,162081.03875,79294.1215
2006-01-01,1,Actividades primarias,148199.38975,76280.08975
2006-04-01,1,Actividades primarias,161107.52325,82619.88425
2006-07-01,1,Actividades primarias,135994.43575,71103.99575
2006-10-01,1,Actividades primarias,178600.06275,97256.0515
2007-01-01,1,Actividades primarias,154707.8505,86129.48825
2007-04-01,1,Actividades primarias,170125.71325,93857.67475
2007-07-01,1,Actividades primarias,143074.419,81206.07475
2007-10-01,1,Actividades primarias,183231.01525,105252.811
2008-01-01,1,Actividades primarias,152364.5465,89116.002
2008-04-01,1,Actividades primarias,174672.9655,103226.86
2008-07-01,1,Actividades primarias,140963.29625,82902.489
2008-10-01,1,Actividades primarias,188324.691,116305.38
2009-01-01,1,Actividades primarias,149991.4415,93968.9315
2009-04-01,1,Actividades primarias,170474.7835,106556.1535
2009-07-01,1,Actividades primarias,138591.3825,85160.14975
2009-10-01,1,Actividades primarias,179016.992,109613.714
2010-01-01,1,Actividades primarias,146628.611,94693.438
2010-04-01,1,Actividades primarias,180753.36275,118462.11725
2010-07-01,1,Actividades primarias,147070.7645,96903.82625
2010-10-01,1,Actividades primarias,179065.7385,121836.9735
2011-01-01,1,Actividades primarias,147832.78175,104311.27375
2011-04-01,1,Actividades primarias,160000.56475,113992.385
2011-07-01,1,Actividades primarias,147450.6425,104521.3815
2011-10-01,1,Actividades primarias,182419.508,131517.04175
2012-01-01,1,Actividades primarias,153265.22325,113216.409
2012-04-01,1,Actividades primarias,179781.23975,133069.50175
2012-07-01,1,Actividades primarias,148207.46025,111128.89175
2012-10-01,1,Actividades primarias,195058.76875,146513.45625
2013-01-01,1,Actividades primarias,154987.21625,115688.873
2013-04-01,1,Actividades primarias,188030.7755,141454.7045
2013-07-01,1,Actividades primarias,152819.3895,109507.288
2013-10-01,1,Actividades primarias,200867.20725,146130.2885
2014-01-01,1,Actividades primarias,162085.26675,121527.0545
2014-04-01,1,Actividades primarias,192156.87275,145868.339
2014-07-01,1,Actividades primarias,160817.02425,123956.3915
2014-10-01,1,Actividades primarias,203628.2355,157699.66
2015-01-01,1,Actividades primarias,170677.1085,136894.566
2015-04-01,1,Actividades primarias,190573.04275,153223.19425
2015-07-01,1,Actividades primarias,158472.9465,128748.84875
2015-10-01,1,Actividades primarias,212280.71825,174371.98425
2016-01-01,1,Actividades primarias,168862.626,146548.471
2016-04-01,1,Actividades primarias,195823.21975,174786.95625
2016-07-01,1,Actividades primarias,168755.501,150933.159
2016-10-01,1,Actividades primarias,219903.28825,201621.76275
2017-01-01,1,Actividades primarias,178476.2015,163731.4745
2017-04-01,1,Actividades primarias,201041.18625,193748.9485
2017-07-01,1,Actividades primarias,169252.386,163797.667
2017-10-01,1,Actividades primarias,229192.60625,221856.09725
2018-01-01,1,Actividades primarias,186559.33275,186005.46225
2018-04-01,1,Actividades primarias,209032.2585,206936.44425
2018-07-01,1,Actividades primarias,169669.53375,166200.89175
2018-10-01,1,Actividades primarias,231833.89425,237952.221
2019-01-01,1,Actividades primarias,190589.7325,196147.258
2019-04-01,1,Actividades primarias,207801.03175,217900.65425
2019-07-01,1,Actividades primarias,172722.20425,179810.5215
2019-10-01,1,Actividades primarias,228363.927,238936.13925
2020-01-01,1,Actividades primarias,188402.15,202879.8655
2020-04-01,1,Actividades primarias,205289.9845,228212.87325
2020-07-01,1,Actividades primarias,182649.01,202871.9915
2020-10-01,1,Actividades primarias,232088.735,259930.72475
2021-01-01,1,Actividades primarias,189453.73375,215381.978
2021-04-01,1,Actividades primarias,218032.032,265311.9315
2021-07-01,1,Actividades primarias,180113.24775,221936.72925
2021-10-01,1,Actividades primarias,239609.78075,306963.9895
2022-01-01,1,Actividades primarias,190820.3175,248740.34425
2022-04-01,1,Actividades primarias,217334.07525,297897.397
2022-07-01,1,Actividades primarias,181320.61025,250134.504
2022-10-01,1,Actividades primarias,250686.18725,354151.48275
2023-01-01,1,Actividades primarias,191952.64175,276930.033
2023-04-01,1,Actividades primarias,216616.116,318395.14725
2023-07-01,1,Actividades primarias,182522.5215,271617.072
2023-10-01,1,Actividades primarias,239610.48625,358544.10575
2024-01-01,1,Actividades primarias,190413.269,286467.78725
2024-04-01,1,Actividades primarias,216193.90125,340566.59475
2024-07-01,1,Actividades primarias,195359.4365,307141.50725
2024-10-01,1,Actividades primarias,231946.6185,362354.284
2025-01-01,1,Actividades primarias,198134.3275,312521.161
2025-04-01,1,Actividades primarias,220044.05825,357673.8575
2025-07-01,1,Actividades primarias,202503.49125,314002.90075
1993-01-01,11,"Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",117282.903,18660.11125
1993-04-01,11,"Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",122986.297,19513.4495
1993-07-01,11,"Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",123124.9585,19590.003
1993-10-01,11,"Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",132452.19475,21425.149
1994-01-01,11,"Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",115103.97225,18932.42875
1994-04-01,11,"Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",131268.001,21696.507
1994-07-01,11,"Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",114135.66775,18681.421
1994-10-01,11,"Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",134475.50475,22229.30675
1995-01-01,11,"Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",113431.7635,20042.08875
1995-04-01,11,"Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",123258.448,23586.43675
1995-07-01,11,"Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",125251.10375,25617.495
1995-10-01,11,"Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",139081.544,31556.14
1996-01-01,11,"Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",124936.473,32274.50175
1996-04-01,11,"Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",128607.57425,36739.6425
1996-07-01,11,"Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",123604.6235,37037.1085
1996-10-01,11,"Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",142934.4945,44361.5275
1997-01-01,11,"Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",125434.268,40858.8415
1997-04-01,11,"Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",132508.116,44129.67475
1997-07-01,11,"Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",118916.7975,40992.88675
1997-10-01,11,"Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",142956.5955,48887.96925
1998-01-01,11,"Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",131436.148,46518.90975
1998-04-01,11,"Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",133739.11175,48351.90675
1998-07-01,11,"Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",130322.77525,49176.64725
1998-10-01,11,"Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",140985.55925,54968.5545
1999-01-01,11,"Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",144249.9955,57555.382
1999-04-01,11,"Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",131672.88025,50372.79375
1999-07-01,11,"Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",126063.6385,48327.8065
1999-10-01,11,"Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",141106.44975,54376.06175
2000-01-01,11,"Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",138809.9215,53892.27675
2000-04-01,11,"Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",140298.49375,55749.9775
2000-07-01,11,"Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",120303.2655,49957.51375
2000-10-01,11,"Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",149823.307,62073.35375
2001-01-01,11,"Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",134356.877,54765.5245
2001-04-01,11,"Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",149848.96425,61443.6845
2001-07-01,11,"Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",132719.8085,56020.385
2001-10-01,11,"Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",160899.65425,67653.596
2002-01-01,11,"Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",137332.28925,56790.586
2002-04-01,11,"Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",147294.77425,61534.3685
2002-07-01,11,"Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",131343.40675,56960.8305
2002-10-01,11,"Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",155322.89175,68185.80275
2003-01-01,11,"Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",142159.315,62609.222
2003-04-01,11,"Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",152894.32925,67638.80075
2003-07-01,11,"Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",136283.4075,61170.269
2003-10-01,11,"Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",161141.40275,73494.29125
2004-01-01,11,"Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",152906.0795,73398.7305
2004-04-01,11,"Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",154388.4035,72662.01925
2004-07-01,11,"Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",131844.45425,65127.71675
2004-10-01,11,"Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",168177.62,83460.32925
2005-01-01,11,"Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",142770.94525,70404.76425
2005-04-01,11,"Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",146473.33275,74236.34475
2005-07-01,11,"Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",137233.13525,70620.18375
2005-10-01,11,"Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",162081.03875,79294.1215
2006-01-01,11,"Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",148199.38975,76280.08975
2006-04-01,11,"Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",161107.52325,82619.88425
2006-07-01,11,"Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",135994.43575,71103.99575
2006-10-01,11,"Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",178600.06275,97256.0515
2007-01-01,11,"Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",154707.8505,86129.48825
2007-04-01,11,"Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",170125.71325,93857.67475
2007-07-01,11,"Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",143074.419,81206.07475
2007-10-01,11,"Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",183231.01525,105252.811
2008-01-01,11,"Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",152364.5465,89116.002
2008-04-01,11,"Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",174672.9655,103226.86
2008-07-01,11,"Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",140963.29625,82902.489
2008-10-01,11,"Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",188324.691,116305.38
2009-01-01,11,"Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",149991.4415,93968.9315
2009-04-01,11,"Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",170474.7835,106556.1535
2009-07-01,11,"Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",138591.3825,85160.14975
2009-10-01,11,"Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",179016.992,109613.714
2010-01-01,11,"Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",146628.611,94693.438
2010-04-01,11,"Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",180753.36275,118462.11725
2010-07-01,11,"Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",147070.7645,96903.82625
2010-10-01,11,"Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",179065.7385,121836.9735
2011-01-01,11,"Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",147832.78175,104311.27375
2011-04-01,11,"Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",160000.56475,113992.385
2011-07-01,11,"Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",147450.6425,104521.3815
2011-10-01,11,"Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",182419.508,131517.04175
2012-01-01,11,"Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",153265.22325,113216.409
