Descriptores,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022<R>,2023<R>
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|23---Construcción<C1>,NA,4.068885743637,-7.024970140001,12.458390708156,13.238947443158,-6.674050772617,3.909684166851,-3.666235716028,0.384980272604,6.491195885513,-9.708732425923,3.234908552621,3.903682682561,5.021436555891,2.921983520567,0.936221374395,-12.997271925892,-12.033334214384,-20.249007010065,-10.000822879525,26.400532512682
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|31-33---Industrias manufactureras<C1>,NA,4.050938354499,6.147950698788,14.292440641043,18.75402704359,-5.297530568675,-12.388256206707,23.21781107314,6.281907812973,7.753202671664,5.17624206998,25.305099637862,6.971831546339,3.93563140417,2.794005543366,5.351466214766,2.592237432555,-5.966526337381,4.335619774449,-2.839605902712,7.441104079654
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|31-33---Industrias manufactureras|311---Industria alimentaria<C1>,NA,18.194681004354,-1.462851535543,11.387921288269,6.697026365549,-6.569878844017,2.487281408087,1.472153612169,3.285854828281,0.488378174049,4.137976453967,1.83600386681,10.037820067084,11.242090466973,2.162764414515,2.389307841341,6.730198976284,1.079491505981,0.46147188004,6.67588667989,0.708608347547
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|31-33---Industrias manufactureras|312---Industria de las bebidas y del tabaco<C1>,NA,22.305518198226,-1.528878790413,19.412778332913,7.610317090181,1.829020800498,2.66184226633,-1.107119109824,11.832061396245,6.960887381442,9.397064220052,7.786742931867,11.383093482503,-2.231025860574,0.065592473515,2.263215771405,0.616473059947,-4.064191174595,1.111150390921,5.441301598188,7.784922447615
"Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|31-33---Industrias manufactureras|313-314---Fabricación de insumos textiles y acabado de textiles; Fabricación de productos textiles, excepto prendas de vestir<C1>",NA,-7.739631375866,10.365935500084,-11.159354101682,-8.433282266661,-13.42056128275,-12.674209067413,18.913233710285,-20.494990306101,0.725116532612,11.921255389835,10.881398616857,10.570927635034,8.578815279631,-1.26437395105,3.683726852825,1.846230492058,-3.601209266875,19.134075121956,7.660752603628,-6.419948176696
"Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|31-33---Industrias manufactureras|315-316---Fabricación de prendas de vestir; Curtido y acabado de cuero y piel, y fabricación de productos de cuero, piel y materiales sucedáneos<C1>",NA,-0.111459052067,2.07027098831,-3.410057252686,12.428526954991,7.310581033583,17.87161069999,0.626844586375,-0.564662238371,-4.604872821963,-5.278143332329,0.258120310539,4.422792976959,3.058421597473,-4.968895679696,4.236200912731,-5.400589383207,-13.246885870201,5.122451507669,-10.006098343338,-1.357871487092
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|31-33---Industrias manufactureras|321---Industria de la madera<C1>,NA,4.637455876162,1.395190492402,-2.360676153325,-17.597003913919,-7.299862667587,-10.638750654793,4.732638443642,6.805719532992,13.499062451383,15.072179377115,12.788313845961,3.929895554827,13.005621132463,-5.181977377065,9.804283696298,5.879090657005,-2.345910113517,14.114626382709,3.140748046664,-8.716586728824
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|31-33---Industrias manufactureras|322-323---Industria del papel; Impresión e industrias conexas<C1>,NA,12.196788869168,23.64238892273,15.353816854234,-7.203778780693,9.420401854714,22.802143905329,11.402535657686,-0.676182631261,-7.101126865982,12.300366163736,-6.485388307324,52.084324882376,13.438432710916,-7.838938996848,22.575149353033,-2.077534392704,2.540735203343,-0.37933558797,2.968626641241,-9.36171116283
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|31-33---Industrias manufactureras|324-326---Fabricación de productos derivados del petróleo y del carbón; Industria química; Industria del plástico y del hule<C1>,NA,8.850979164643,10.791742620434,4.09676870799,51.472674486921,28.150335936184,-19.046986286808,32.755180576986,1.501248808206,15.314727576282,27.506543657641,28.779799644211,0.163264430835,19.393016835428,20.543465883874,-14.812065512836,3.442391786782,-12.885898751422,3.105698188625,-8.617356817237,-0.398214359781
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|31-33---Industrias manufactureras|327---Fabricación de productos a base de minerales no metálicos<C1>,NA,4.895841944284,17.567841068048,7.655469955653,-5.909593590735,46.251899711763,2.170044445176,2.928931883462,14.848461513075,22.379142464508,-1.457224934444,11.262846165143,9.718714747333,1.053868943051,-1.177358859873,2.892382917723,0.560675754647,3.592525965347,0.944066514066,5.424954138704,-7.561387413422
