Descriptores,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022<R>,2023<R>
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|21---Minería|21-2---Minería no petrolera<C1>,NA,-1.435352477068,2.75653666018,12.980594658042,0.045219191623,-3.884664735447,-15.884721363974,-2.087236554246,-14.097854348637,26.076919379536,37.876559831294,20.094203305016,12.763729179275,-29.988087348554,-13.474320996913,-10.014454944583,-51.225855059187,-24.041031267142,1.733476225002,41.442541398814,9.417671408325
"Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|22---Generación, transmisión, distribución y comercialización de energía eléctrica, suministro de agua y de gas natural por ductos al consumidor final<C1>",NA,71.132501823165,41.700555939968,51.416355100425,-33.829071715096,90.277918293333,-29.393955399071,27.308571866037,17.376271570151,-10.923713364044,-21.985183922852,48.034239706212,-30.105221082756,-7.625205722892,10.309974014019,3.083943649098,-28.231031784948,38.122558165179,-17.318249152266,5.67079778903,-36.626745689589
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|23---Construcción<C1>,NA,-28.464280074175,0.370502126663,10.475840669051,-4.581510577686,4.437009169973,2.885174841839,20.355953950853,-9.650394541891,9.119444462389,-25.987839682972,-0.575359465936,-3.757599876703,13.456395205232,-18.011911420646,-14.503147977385,-13.073589216146,-19.818910126743,20.601561686415,35.748106935325,18.431422647444
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|31-33---Industrias manufactureras<C1>,NA,-3.730532669772,0.886755137939,1.403621835048,1.676648256525,0.24961585678,4.75027447231,0.198283755791,-0.184827281761,-0.328050223846,-0.943466463847,0.916524720552,1.660028975635,7.402104215137,-0.018873898491,-6.623958769172,-4.827268552651,-3.902633932088,4.943605846173,7.353361935275,-2.768439821268
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|31-33---Industrias manufactureras|311---Industria alimentaria<C1>,NA,-3.066739343779,7.207746326946,-0.939646601896,3.449305358672,2.42225298366,4.956773882544,-2.340978525244,-1.711108166027,2.47461308742,0.690814585279,0.015973138349,-0.264532096597,4.367856714059,-1.461963917681,-6.072043319989,0.997558332808,-1.00355457825,5.56605661539,2.980004356195,-4.573641508158
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|31-33---Industrias manufactureras|312---Industria de las bebidas y del tabaco<C1>,NA,9.238232736041,10.198830033649,-9.287208226146,-19.355038624462,8.052757186302,25.588816729599,2.419337078569,-3.230678338011,-12.270959754943,6.823428382587,72.647252757179,41.988181406774,6.652606620228,-1.499047980159,-2.749451858945,0.337844691524,1.532615078675,3.346116265979,2.190032623976,2.503661150324
"Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|31-33---Industrias manufactureras|313-314---Fabricación de insumos textiles y acabado de textiles; Fabricación de productos textiles, excepto prendas de vestir<C1>",NA,7.471480742442,-6.306598237901,6.675484431815,6.489955968367,-4.909116342601,2.839144016684,13.322086096059,-13.802333740482,-4.74726069878,-6.749595304629,-1.93670081997,6.416855804938,10.594303238697,-12.314188479476,1.818390903733,4.094665311347,-11.90432058301,10.304569830395,-3.184070343576,0.394039432775
"Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|31-33---Industrias manufactureras|315-316---Fabricación de prendas de vestir; Curtido y acabado de cuero y piel, y fabricación de productos de cuero, piel y materiales sucedáneos<C1>",NA,3.052860858577,-0.060116798351,3.837854353451,-2.86591112848,-0.002603285346,5.574725701249,8.911490359504,-5.297423019924,-3.768069323608,4.436429174779,-0.924073709638,2.415221680898,6.291759821484,0.513111513027,-8.33823743569,-3.981648940222,-20.843721950733,12.032826692018,5.004984025559,-4.19952681388
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|31-33---Industrias manufactureras|321---Industria de la madera<C1>,NA,8.385496103149,-3.378064558936,13.135735070687,-14.31920608185,-6.674695310033,6.511920651287,3.907198831226,-11.710071701898,14.496755085857,0.05258218086,-5.820274752909,-3.687758573619,-8.26441389665,-8.783480930131,2.796421830852,-4.80008401505,-3.760185023166,17.160011225252,9.85810482565,-17.407727008909
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|31-33---Industrias manufactureras|322-323---Industria del papel; Impresión e industrias conexas<C1>,NA,-1.587068724077,0.491929910152,15.53186611646,2.39928097442,6.418206481471,-8.360870845942,0.070132784739,23.908447413914,-1.991883522419,114.999879770121,-12.588243188834,1.0768124509,7.33561017846,-17.31766226537,-6.075111611919,-7.441784181577,22.16002126354,-26.77642305905,4.236672585071,13.12252547115
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|31-33---Industrias manufactureras|324-326---Fabricación de productos derivados del petróleo y del carbón; Industria química; Industria del plástico y del hule<C1>,NA,-8.43647790848,-12.572487818252,5.308364078054,3.217882164244,-5.019831845268,1.426034482815,1.519910029321,4.621376696055,-2.413206973786,-5.211818883435,-7.258419929012,-5.002323123053,18.035411636939,6.962664277274,-10.298355378111,-21.081911714766,-11.851385118409,4.489579264359,29.73065417775,-0.531714003807
