Descriptores,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022<R>,2023<R>
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|21---Minería<C1>,NA,-0.412674895706,-2.042505027618,-1.613870747909,17.395934261543,-2.810483567409,-7.20845667047,15.18681782973,-11.389545794669,16.169767379433,-3.108292342873,-3.036942302643,-12.147885624231,-7.182424379593,15.375935091269,-2.487939867436,-6.407020601619,15.324206159999,6.610864227451,-2.192391768008,5.925724900641
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|21---Minería|21-1---Minería petrolera<C1>,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|21---Minería|21-2---Minería no petrolera<C1>,NA,-0.412674895706,-2.042505027618,-1.613870747909,17.395934261543,-2.810483567409,-7.20845667047,15.18681782973,-11.389545794669,16.169767379433,-3.108292342873,-3.036942302643,-12.147885624231,-7.182424379593,15.375935091269,-2.487939867436,-6.407020601619,15.324206159999,6.610864227451,-2.192391768008,5.925724900641
"Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|22---Generación, transmisión, distribución y comercialización de energía eléctrica, suministro de agua y de gas natural por ductos al consumidor final<C1>",NA,20.955772792876,11.429071767594,-2.624104920843,11.976872741404,2.913397947079,-11.798628671941,-14.878862636942,22.324848232677,22.515083829267,16.215075087994,16.550525571037,7.724814380341,-5.776562314841,15.365860794256,4.937048386481,2.599817055942,-19.945517925125,-44.03961557389,-17.375972869849,44.441626999871
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|23---Construcción<C1>,NA,-14.210223183034,-23.340000571334,18.692213026545,24.188544402825,0.735703396139,0.552300736822,12.856572565562,20.984892795668,-9.023016647524,-9.735459268238,-9.102595687501,7.592512268064,-7.301952065226,13.862848700724,-21.160001314449,58.733807053498,-18.728431788615,-19.713063556304,-23.675686447739,5.939845089654
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|31-33---Industrias manufactureras<C1>,NA,11.892322920753,14.559439765136,-0.49318612206,3.345498817892,7.137350608727,-3.128572860272,1.828923268568,2.91800218694,-9.132181601059,-5.23581386532,-0.443134918169,20.275098516994,-2.722418924949,1.768989994675,2.044351245085,-2.032128199475,4.524253075268,2.95713718749,7.67046907301,-2.106794802454
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|31-33---Industrias manufactureras|311---Industria alimentaria<C1>,NA,4.694133082431,3.238539694357,-3.961461968411,0.519041011205,-4.722376012348,5.998616891857,8.915127179042,2.216625682478,1.141355000317,8.191816974303,2.709994832307,7.462706831426,-3.784186449721,-1.397250851123,2.281182053561,2.077017299797,0.689764116371,-2.125520965798,10.332345519469,-3.496324283327
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|31-33---Industrias manufactureras|312---Industria de las bebidas y del tabaco<C1>,NA,14.220694131227,14.273897719917,1.09551534225,6.612998122846,7.510643143713,1.602407413443,-4.991232197083,14.356093004412,1.300040103432,2.32917934681,8.950615086288,19.430804689849,8.162479844152,10.212200473206,16.505057893022,3.982537408113,2.612785801077,8.415722149462,21.812760990851,9.921521111008
"Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|31-33---Industrias manufactureras|313-314---Fabricación de insumos textiles y acabado de textiles; Fabricación de productos textiles, excepto prendas de vestir<C1>",NA,10.219033232628,-5.276502432673,-1.070679302612,3.444241316271,2.226777887742,2.219763501833,6.521445000677,-7.220881493713,-4.223423916764,-8.519153802173,3.828125,28.457486832205,2.489456419869,-2.040349774247,0.624270711785,-1.020467327651,-1.610919102572,9.22838771136,-2.267524255969,0.167317345231
"Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|31-33---Industrias manufactureras|315-316---Fabricación de prendas de vestir; Curtido y acabado de cuero y piel, y fabricación de productos de cuero, piel y materiales sucedáneos<C1>",NA,-0.433729051701,3.268160994764,-0.38222363053,-6.850758434226,-3.6068722655,-2.42444370641,9.807125028364,2.742188791536,15.899354371568,-4.249965292239,-16.491164476665,-1.367306189773,-5.839897900805,6.931202093849,1.215088072031,4.644383987563,-11.785824822037,4.392674198302,12.177634379691,0.259657252427
