Descriptores,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022<R>,2023<R>
"Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades primarias|11---Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza|114---Pesca, caza y captura<C1>",NA,9.886684446757,30.768465767827,-14.974661876687,48.171886990281,-13.153581658871,-18.235935333038,-7.769108027784,26.733303389724,-7.611884127906,30.376442672041,-10.206867865541,36.122628142353,-3.354740872849,-24.302145438039,3.653013551294,-5.582552255806,-7.087684329842,0.918802386175,11.899222361601,12.202458924849
"Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades primarias|11---Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza|113,115---Aprovechamiento forestal, Servicios relacionados con las actividades agropecuarias y forestales<C1>",NA,41.326816888563,-3.620074550752,-26.765541143437,14.140364127842,7.704309697821,-5.934946467779,6.06928865345,-19.76247308012,8.537563137051,-5.561685587066,6.276389701638,21.945820479355,13.160151178383,-1.180123305689,-1.298900815042,8.591291076611,-8.393468491038,-5.749440591976,2.387059808718,9.596824877532
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias<C1>,NA,17.636982977991,-9.903613608944,2.532693307848,17.768137170937,12.197297969548,-2.500404113622,3.465022644973,0.506511255447,-9.569816505247,-5.24771684116,-3.570465302984,2.859506539173,8.182118653075,2.291882441888,6.57957465787,-7.49414584442,-6.71671828004,1.486250849608,3.371700383969,0.056349035308
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|21---Minería<C1>,NA,10.450682025156,-22.744720075289,-17.401521816022,38.919552073026,13.055872760543,-0.390267692429,5.550734675051,-3.906807090113,-10.70870252131,-0.911564849375,-4.153746624522,21.818058976319,12.521927010084,-1.397316567376,2.466372965166,-20.918650882498,-14.525326801525,6.367354082849,2.160386586178,0.344155879576
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|21---Minería|21-1---Minería petrolera<C1>,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|21---Minería|21-2---Minería no petrolera<C1>,NA,10.450682025156,-22.744720075289,-17.401521816022,38.919552073026,13.055872760543,-0.390267692429,5.550734675051,-3.906807090113,-10.70870252131,-0.911564849375,-4.153746624522,21.818058976319,12.521927010084,-1.397316567376,2.466372965166,-20.918650882498,-14.525326801525,6.367354082849,2.160386586178,0.344155879576
"Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|22---Generación, transmisión, distribución y comercialización de energía eléctrica, suministro de agua y de gas natural por ductos al consumidor final<C1>",NA,20.700584461241,21.526625495488,6.266297075917,7.20690107826,-2.22438295292,-2.169785218478,-0.353714925976,0.344874559326,-9.080713491382,3.113609901045,7.644425829712,0.777630968743,-4.296887837399,19.201085155985,-1.697374420575,0.139248968628,3.861719534627,-31.595637826835,-2.923542152125,3.764729391941
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|23---Construcción<C1>,NA,29.943719699599,-24.256473470885,4.439290571554,33.936004290666,23.697157121783,-3.156375960847,5.959283926125,-0.656568555361,-16.680610731587,-7.798685164853,-11.484956993705,-1.397480564608,15.821627206922,-3.006001790106,11.365723910323,-17.14791160243,-17.874144463356,9.892338843802,6.081575155764,-0.960516320054
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|31-33---Industrias manufactureras<C1>,NA,2.21613734808,4.687203063341,0.85040703837,0.882448189021,-0.206386290194,-1.599228879873,-0.088723068074,3.534389204703,4.395614300002,-4.51052736174,4.418012916024,7.263189329622,3.070100772331,4.232757053539,4.239087404981,4.089053259082,2.094350456652,5.490289948922,2.485015924777,0.173995212273
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|31-33---Industrias manufactureras|311---Industria alimentaria<C1>,NA,6.775277368378,6.316793486863,-6.215848694486,6.180033300261,1.166299743969,5.594413662197,0.900498408438,5.361320711413,3.425919269943,-2.204875213162,3.102064473811,8.549036516113,2.921944522227,5.630179334859,5.252280791842,4.874165040462,7.161311629147,5.43902320454,5.036248808046,2.27766098309
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|31-33---Industrias manufactureras|312---Industria de las bebidas y del tabaco<C1>,NA,-8.692587066138,9.535657334007,1.080215353285,-2.51184428586,-5.229880688775,-7.186632709088,-1.727611063376,4.490740652871,6.882293871914,-0.543684997495,2.301399294059,7.193097619477,3.444322989587,5.32940647184,1.405048286915,2.672156837489,-4.669333745414,4.018837135862,1.906029924293,-3.815453612272
"Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|31-33---Industrias manufactureras|313-314---Fabricación de insumos textiles y acabado de textiles; Fabricación de productos textiles, excepto prendas de vestir<C1>",NA,4.692888538262,-5.330807156544,5.242091378409,-4.448670297058,-0.808883394144,48.009180796328,-12.270152863429,-11.598859838575,5.133875367462,-16.085395805781,-1.315591978866,14.037035628731,7.392316259095,-0.066443944907,2.755839459147,6.01574688872,-18.673351814459,11.073314770265,-14.318820446437,6.660819963298
"Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|31-33---Industrias manufactureras|315-316---Fabricación de prendas de vestir; Curtido y acabado de cuero y piel, y fabricación de productos de cuero, piel y materiales sucedáneos<C1>",NA,-19.10662562987,-8.483437788887,11.533870029692,-14.507481156766,-8.482460748264,-18.24142043534,6.465150746909,-0.762366008954,-2.517304391162,1.598085327153,-1.334769611534,-4.835193895091,2.319119036466,10.030727687509,-3.371273827406,-4.146094927401,-15.105509005288,5.029147982063,5.241338086801,-3.168472682573
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|31-33---Industrias manufactureras|321---Industria de la madera<C1>,NA,-6.19772016273,-6.934285673389,12.750986257757,9.082104516499,-5.231533007366,-4.738498485818,-6.493749350694,-11.635520594923,3.954735959765,16.132335628699,20.876236764451,39.380327642856,4.315681022048,1.419868679925,7.654372925723,2.455439525846,0.883271175906,11.290271763293,7.719626050632,-10.677919081896
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|31-33---Industrias manufactureras|322-323---Industria del papel; Impresión e industrias conexas<C1>,NA,-3.809793569849,-1.260511878086,13.714155726268,6.424877508574,12.213236537362,-7.600365475399,4.505920488246,-3.116513170563,1.407998218049,-8.93853568698,1.619553015614,3.50519059257,0.810149760836,6.215887992748,10.312207313366,-1.735346740783,-4.783356397098,8.420778756429,4.50186310897,-7.198942829832
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|31-33---Industrias manufactureras|324-326---Fabricación de productos derivados del petróleo y del carbón; Industria química; Industria del plástico y del hule<C1>,NA,7.048173917945,9.859890650417,-0.001891830194,-1.837884742479,-12.678466804404,-1.200818104235,1.364491353902,2.685635618061,15.772356560309,-0.902447434476,17.162594112725,6.497339921613,14.79162606136,-4.988624025119,4.50869700691,-0.408022603032,3.539060952255,4.448435649054,-3.390410094534,-1.571229079705
