Descriptores,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022<R>,2023<R>
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|21---Minería|21-1---Minería petrolera<C1>,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|21---Minería|21-2---Minería no petrolera<C1>,NA,17.493295893296,-6.296976982623,3.458521966461,13.985972610845,-5.628861921374,-7.533328291405,6.991597888319,-5.293980017559,46.978421137599,-23.691016265981,-8.806839247159,-47.653462410438,36.531345083742,29.689675018739,7.676965748565,8.753285776929,-3.068794493444,3.976305375161,44.970093392564,-10.087343619935
"Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|22---Generación, transmisión, distribución y comercialización de energía eléctrica, suministro de agua y de gas natural por ductos al consumidor final<C1>",NA,32.247498653222,11.274523859195,21.967310708209,7.427249713151,0.349240858875,-2.116399971077,11.339568465521,1.853652366082,-1.09868367383,2.922461843397,9.297668944135,2.931558660722,5.105030870793,1.112389642379,-7.952776466069,-8.238497259667,-2.038959839101,-18.818255465274,10.562171444827,-2.65842045316
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|23---Construcción<C1>,NA,16.553322196019,-28.778347712075,-39.986013186984,34.008768761111,-8.420064525131,10.93359706497,13.815270855999,-19.232871232022,3.836190337342,-17.655875822591,16.494025128008,50.4031488246,-20.847237052352,-8.675322324851,13.383739401963,14.731508661228,-26.256546118032,3.281013457076,9.895496290814,3.787505704682
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|31-33---Industrias manufactureras<C1>,NA,6.497094279369,-8.683966881758,9.912293356515,-0.230577581812,-4.883508490675,-6.174745748715,9.796204958689,10.13394462869,3.057075002715,-2.922818837647,2.187654358291,6.084764350272,6.257373016817,10.884080194289,3.02827402326,-2.435394990033,-10.441892030875,9.803019288823,2.319889361501,0.081985297223
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|31-33---Industrias manufactureras|311---Industria alimentaria<C1>,NA,8.590583075821,-2.376274550751,8.967387727186,1.151468762815,-3.325054935098,-1.806756665663,4.995845467813,7.003045266643,2.419402938203,-5.280152845216,-13.247514610454,-4.682178036532,8.657550101883,4.193805605091,5.489010773982,3.329750497404,-0.502241501843,1.405742618134,6.148469499858,2.655945819132
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|31-33---Industrias manufactureras|312---Industria de las bebidas y del tabaco<C1>,NA,52.044248090688,-38.477409821738,12.596107376653,-12.872747689159,21.966727333571,-8.414548443985,-1.079936698358,-14.165538950673,-27.0268781381,-5.76903028669,165.511755751983,47.462419789131,6.087073445931,0.798693581244,-4.911551435387,0.067604408325,-1.053552387706,1.989887488755,2.401276100492,4.914510708054
"Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|31-33---Industrias manufactureras|313-314---Fabricación de insumos textiles y acabado de textiles; Fabricación de productos textiles, excepto prendas de vestir<C1>",NA,-14.289118805995,-12.693410797106,-7.97148974516,-6.985257518065,-4.665753067823,-24.355382214733,19.398817422987,4.720453104571,2.69093667808,28.197431926984,4.575599600807,5.576232937359,7.361619646195,-1.48211616584,6.700883317381,-5.248579230035,-18.497474415859,24.379054119709,-0.26574140137,-0.900261094101
"Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|31-33---Industrias manufactureras|315-316---Fabricación de prendas de vestir; Curtido y acabado de cuero y piel, y fabricación de productos de cuero, piel y materiales sucedáneos<C1>",NA,7.783570393497,4.592865288117,2.112736275179,-9.058265861758,5.242841877089,10.282257210958,14.506123075742,9.189277081371,-1.930383973545,-11.954829818665,-5.219419247968,0.958712578819,-4.896690119909,0.341517421035,1.964959785662,-0.283319297857,-18.654855710062,3.520054114839,-19.221503596163,-7.519024189742
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|31-33---Industrias manufactureras|321---Industria de la madera<C1>,NA,3.042525361669,-2.976887937915,2.211905345329,8.537143982431,-5.882863374787,-3.325817834363,-3.360470257757,1.720270937065,7.987123233303,3.502574762023,4.636344267599,3.395109443638,11.907705436364,-4.526805296209,9.271939106393,7.974473189352,-6.109129412173,4.39906823686,5.674939422648,-4.950970671776
